313;26;Tether TON (USDT);USDT TON;840;0;1111111111111111111111111111101111111111111011111111111111111111111111111111111111111111110000001101101111010111111111111110010011001111111100111110110101001111111111111111111111111111111111111111111110111111011001100111101100111111111111111111111111111111111111111111111111111010100010111100011010010111010111001011110110
314;27;Tether OPTIMISM (USDT);USDT OP;840;0;1011111111111111111111111111101111111111111010111111111111111111111111111111111111111111100000001101101111010111111011110010000000001111111100111110110000001111111111111111111111101111111111111111111110101111011000000011101000111111111111111111111111111101111111111111111111111010000010011000000000000000000000000000000000
315;28;Tether ARBITRUM (USDT);USDT ARB;840;0;1111111111111111111111111111101110111111111011111111111111111111111111111111111111111111110000001101111111010111111011110010010011001111111100111110110000001111111111111111111111101111111111111111111110101011010001000011101100111111111111111111111111111111111111111111111111111110111110111100011110010111010011101011100110
316;84;Notcoin (NOT);NOT;1052;0;1111111111111111111111111111101111111111111011111111111111111111111111111111111111111111110000001101101111010111111011111110010011001111111110111110110010001111111111111111111111111111111111111111111111111111111110100011101110111111111111111111111111111111111111111111111111111010000010111100110110100110010110011111011100
317;320;Наличные KGS;KGS Наличными;417;5;1000100100001110100011101101000011111001001000110111000100100001011110101100001010101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
318;321;Наличные EGP;EGP Наличными;818;5;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
319;322;Наличные VND;VND Наличными;704;5;0000000000000000000001100000000000100000000000000000000000000000000000000000000000000000000000000100000000000000000000000000000000000000000000000000000000000101000000000000000000000001000000000000000000000000010000000000100000010101001000001001010001000101001000000000000000000000000000100000000000000000000000000000000000
320;217;Банковский счет SEK;SEK Банк;752;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
321;145;Pix BRL;Pix BRL;986;1;0000000000000000000001101000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
322;226;ATM QR-код VND;VND QR-код;704;2;0000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
